Company,Stage,Dealflow,region,follow on rate,number of deals (12months),market value,creation year,company age,access,across,active,activity,address,advalorem,advancement,advisor,alignment,allen,allied,amara,american,angel,ankur,appear,application,approach,area,arkstons,asian,atman,aula,austin,australian,ayuh,bakhai,balanced,bana,banana,banyan,barney,based,beard,benjamin,better,beyond,bitcoin,boring,brinc,broad,bryant,builder,buildtech,business,cabra,caisson,calculated,calm,capital,capitalist,caravan,cavallon,center,chaos,characterized,circle,cleantech,climate,club,cobble,collective,columbia,commitment,community,company,companyon,concentrate,concentrated,concentrating,consistent,construction,consumer,cool,cornell,cove,cryptocurrency,cutting,daniel,darkmode,datapower,daydream,deal,demonstrate,demonstrated,demonstrating,detailed,developing,development,device,different,digital,disruptive,diverse,diversified,dragon,duro,dvc,early,earth,edge,education,electric,emerging,emphasis,encompassing,enduring,energy,engineering,established,estate,europe,european,everywhere,evolutionary,exceptional,executive,exit,exitfund,expansion,exploration,eye,factory,feldberg,finance,financed,fintech,firm,first,flight,flow,focalpoint,focus,focused,focusing,founded,founder,fractal,freedom,frontierspace,fund,funding,fundomo,galactic,general,generating,giant,ginsburg,given,global,gold,gonio,good,goodtech,great,grow,growth,guidance,gulf,hanna,harpoon,health,healthcare,healthtech,help,hero,high,hill,howie,hyperguap,iaso,idea,ikigai,impact,includes,including,india,indian,indicating,industry,information,innovation,innovative,inovexus,intbox,interest,interested,intersection,inuka,invest,investing,investment,investor,invests,involvement,island,islander,jake,jessie,jolt,journey,journeyone,juniper,kagan,katha,keen,kindergarten,known,kube,landscape,late,leader,leap,led,leveraging,lightning,likely,low,majic,mana,management,mandate,market,matt,mav,maverick,may,maya,mba,meandros,measured,med,medical,medium,melzi,mentor,mid,middle,mkt,model,moderate,multiple,munch,mute,myasiavc,mycelorium,nagpal,name,nature,need,needed,nelstone,ness,network,new,newlin,newly,news,niche,nomad,nordic,nyu,offering,ollie,operate,operating,opportunity,oriented,pacific,palumni,paperjet,particular,particularly,partner,partnership,passionate,pell,pete,pioneering,pirque,pitch,portfolio,positive,possibly,potential,potentially,potluck,pre,prestigious,primarily,prithvi,product,prominent,promising,proptech,proven,provide,providing,range,real,record,recursive,red,reflecting,region,reinforced,related,rendered,resource,return,revere,rhone,riceberg,ride,rief,riverside,rob,round,saas,saasholic,sahith,scalability,scalable,scale,scaling,scvc,sector,seed,seid,selection,selective,selectivity,seneca,series,service,several,shane,shelter,shorvc,show,showcasing,showing,significant,slater,sober,social,socially,soderling,sola,solution,sourcing,space,spacecadet,span,spanning,specialize,specializing,stage,stardust,startup,stateless,step,storied,strategic,strategy,strong,studio,successful,suggesting,sum,suman,sunflower,superangel,support,supporting,sustainability,sustainable,syndicate,syntax,talukdar,targeting,tdv,team,tech,technological,technology,ten,tenon,textbook,tier,top,topazprop,track,traction,trajectory,tremis,typical,ujwal,umami,undefined,university,unknown,unpopular,untapped,unwritten,value,variety,various,ventioneers,venture,view,walker,wave,web,wild,within,wizard,work,wuri,xtripe,youth,zachary,Stage_Medium,Stage_Other,Stage_Pre-Seed,Stage_Seed,Stage_Seed+,Stage_Series A,Stage_Series B,Stage_Series D,Dealflow_High,Dealflow_Low,Dealflow_Medium,Dealflow_New,region_Europe,region_India,region_UK,region_USA,region_Unknown,region_0.0,region_0.2969175292459349,AI,AI / ML,Biotech,Blockchain,Cleantech,Construction Technology,Consumer Goods,Consumer Product,Consumer Products,Cryptocurrency,E-commerce,EdTech,Energy,Finance,Fintech,Healthcare,Healthtech,Medical Technology,Real Estate Tech,Real Estate Technology,Renewable Energy,SaaS,Social Impact,Spacetech,Sustainability,Sustainability Tech,Sustainable Technology,Technology,Unknown,Unspecified,Web3,seed_investment,early_investment,growth_investment
Mute Ventures,Pre-Seed,Low,UK,15.00%,-1.023615878,-1.163796074,2023,-0.161614984,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.378927218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104120173,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160657059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191347507,0.092942225,0,0,0,0,0.14823244,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.228059055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.138483601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.434795217,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.346246534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.267191221,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.180339453,0,0,0,0,0,0,0,0.102146185,0.130708856,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.188220736,0,0.178642538,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.36094174,0,0,0.208240346,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.15,0.05
Gonio Ventures,Medium,Low,USA,40.00%,-0.415226054,0.363558568,2024,-0.62337208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.121265699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.104929659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.355310402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.222856806,0.108247072,0,0,0,0,0,0,0.168702651,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.506393185,0,0,0,0,0,0,0,0,0,0,0,0.365200911,0,0,0,0,0,0,0,0,0,0,0,0.265613666,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161287771,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.252180359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.281295536,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.21003605,0,0,0,0,0,0,0,0.118966653,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.109607574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.242531398,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3,0.4,0.3
Youth Development Fund,Series A,Low,USA,40.00%,-0.415226054,0.363558568,2022,0.300142113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066652453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.11534703,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231056591,0.390585465,0,0,0,0,0,0,0,0,0,0,0,0,0.278333841,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.059496897,0,0,0,0,0.094890888,0,0,0,0,0,0,0,0.213695855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.257413324,0,0,0,0,0,0,0,0,0.142168137,0,0,0,0,0,0,0.15701148,0,0.079134312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.20072895,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.065388806,0,0,0,0,0,0,0.159528874,0,0,0,0,0,0,0,0,0,0,0,0.257413324,0,0,0,0.171042265,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.108280716,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.066652453,0,0,0,0,0,0.177931996,0,0,0,0,0.556667681,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.1,0.25,0.65
Tremis Capital US,Medium,Low,USA,40.00%,-0.415226054,0.363558568,2024,-0.62337208,0,0.183878757,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.112187761,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.097074636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.215088839,0,0,0,0,0,0,0,0.4082878,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.100143707,0,0,0.217468322,0,0,0,0.156073588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.264277843,0,0.133196919,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.287894113,0,0,0,0,0,0,0,0,0,0,0,0,0,0.268515058,0,0,0,0.373074904,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.110060822,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101402362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.468484643,0,0,0,0,0,0,0,0,0,0,0,0.160967598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.15,0.35,0.5
AdValorem Syndicate,Seed,Low,USA,20.00%,-1.023615878,-1.222540483,2023,-0.161614984,0,0.173062147,0,0,0,0.440926181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091364251,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162922454,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.194045662,0.094252785,0,0,0,0,0,0,0.146892609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.231274873,0,0,0,0,0,0,0.225217508,0,0,0,0,0,0,0,0,0.125361652,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.301585158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.384270399,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.182882385,0,0,0,0,0,0,0,0.103586529,0.132551957,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.190874801,0,0.181161542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.294473107,0,0,0.270958833,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.151498729,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.1,0.05
Rob Hanna / Enduring Ventures,Seed,Low,USA,20.00%,-1.023615878,-0.987562846,2022,0.300142113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085945218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074367298,0,0,0,0,0,0,0.285806611,0,0,0,0,0,0,0,0,0,0.164776058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132613168,0,0,0,0,0,0,0,0.358898459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076718464,0,0,0.166598941,0,0,0.224844811,0.119565435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.358898459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.275550802,0,0,0,0,0,0,0,0,0,0,0,0,0.204079983,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.251820837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.331922433,0,0,0,0,0,0,0,0,0,0,0.107892648,0,0,0.275550802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.155365398,0,0,0,0,0,0,0.22943498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139622915,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171890435,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.85,0.1,0.05
Intbox Ventures,Pre-Seed,Low,USA,15.00%,-1.023615878,-1.222540483,2022,0.300142113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.106195872,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091889931,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368137334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.195162136,0.094795085,0,0,0,0,0,0,0.14773778,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.226513335,0,0.443463125,0,0,0,0,0.250162903,0,0.126082942,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.368137334,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.272517841,0,0.319816976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.18393463,0,0,0,0,0,0,0,0.104182531,0.133314617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.17252126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.212391744,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.15,0.05
TopazProp Ventures,Pre-Seed,Low,USA,15.00%,-1.023615878,-1.046307256,2024,-0.62337208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.085655596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.074116692,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.132166283,0,0,0,0,0,0,0,0,0,0,0,0.357689029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.076459935,0,0,0,0,0.121945034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.284843489,0,0,0.182701403,0,0,0.219807773,0,0,0,0,0,0.101696133,0,0.113925045,0,0,0,0,0,0,0,0,0,0,0,0.296932661,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219807773,0,0,0,0,0,0,0.357689029,0,0,0,0,0.357689029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.107529067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.219807773,0,0,0,0,0,0,0,0.077420921,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.139152409,0,0,0,0,0,0.357689029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.171311193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.8,0.15,0.05
Melzi VC,Seed+,Low,Europe,20.00%,-0.780259949,-0.811329618,2022,0.300142113,0,0,0,0,0,0,0,0.405942991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111543464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.096517133,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.099568579,0,0,0,0,0.158800733,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.148356846,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.465794122,0.405942991,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.370932324,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.193196829,0,0,0,0,0,0,0,0,0.140027798,0,0,0,0,0,0.266972969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.191378931,0,0,0,0,0,0.24431862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.111543464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.7,0.25,0.05
Majic Capital,Seed+,Low,USA,20.00%,-1.023615878,-0.987562846,2022,0.300142113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.210096011,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.090896696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.162088701,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.093770449,0,0,0,0,0,0,0.146140889,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.137684577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.224064962,0,0,0,0.405697843,0,0,0,0,0.124720116,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.438669751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.349331995,0,0,0,0,0,0,0,0,0,0,0,0.158121147,0,0,0,0,0,0,0,0,0.300041802,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.103056427,0.131873625,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.189898003,0,0.180234451,0,0,0,0,0,0.230091328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.170656485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.150723438,0,0.105048005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.8,0.15,0.05
SUM Ventures,Seed,Low,USA,20.00%,-1.023615878,-0.987562846,2022,0.300142113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.102996657,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.08912169,0,0,0,0,0,0,0.342510336,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.158923478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091939325,0,0,0,0,0,0,0.143287089,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.357046972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225598168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.122284616,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.225598168,0,0,0,0,0,0,0,0,0,0,0,0.294182668,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.101043969,0.129298433,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.330219785,0,0,0.186189727,0,0.176714882,0,0,0,0,0,0,0,0,0,0.430103528,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.167323951,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.147780152,0,0.205993313,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.85,0.1,0.05
